value, var1, var2, var3, var4, var5, var6, var7, var8, var9, var10, var11, var12, var13, var14, var15, var16, var17, var18, var19,var20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9998.26510226137,-1.7348977386300248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9999.84717067812,1.5820684167501895,-1.7348977386300248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9999.35684825191,-0.490322426210696,1.5820684167501895,-1.7348977386300248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9993.82956337185,-5.527284880059597,-0.490322426210696,1.5820684167501895,-1.7348977386300248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9989.76392191223,-4.0656414596196555,-5.527284880059597,-0.490322426210696,1.5820684167501895,-1.7348977386300248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9997.19109622792,7.427174315689626,-4.0656414596196555,-5.527284880059597,-0.490322426210696,1.5820684167501895,-1.7348977386300248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9995.25439929216,-1.9366969357597554,7.427174315689626,-4.0656414596196555,-5.527284880059597,-0.490322426210696,1.5820684167501895,-1.7348977386300248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9994.26407475819,-0.9903245339701243,-1.9366969357597554,7.427174315689626,-4.0656414596196555,-5.527284880059597,-0.490322426210696,1.5820684167501895,-1.7348977386300248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9997.28009324113,3.016018482940126,-0.9903245339701243,-1.9366969357597554,7.427174315689626,-4.0656414596196555,-5.527284880059597,-0.490322426210696,1.5820684167501895,-1.7348977386300248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9997.5842408311,0.3041475899699435,3.016018482940126,-0.9903245339701243,-1.9366969357597554,7.427174315689626,-4.0656414596196555,-5.527284880059597,-0.490322426210696,1.5820684167501895,-1.7348977386300248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9993.42097917837,-4.163261652729489,0.3041475899699435,3.016018482940126,-0.9903245339701243,-1.9366969357597554,7.427174315689626,-4.0656414596196555,-5.527284880059597,-0.490322426210696,1.5820684167501895,-1.7348977386300248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9998.1127031673,4.69172398892988,-4.163261652729489,0.3041475899699435,3.016018482940126,-0.9903245339701243,-1.9366969357597554,7.427174315689626,-4.0656414596196555,-5.527284880059597,-0.490322426210696,1.5820684167501895,-1.7348977386300248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9995.88969344032,-2.223009726980308,4.69172398892988,-4.163261652729489,0.3041475899699435,3.016018482940126,-0.9903245339701243,-1.9366969357597554,7.427174315689626,-4.0656414596196555,-5.527284880059597,-0.490322426210696,1.5820684167501895,-1.7348977386300248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9993.75481776559,-2.1348756747302104,-2.223009726980308,4.69172398892988,-4.163261652729489,0.3041475899699435,3.016018482940126,-0.9903245339701243,-1.9366969357597554,7.427174315689626,-4.0656414596196555,-5.527284880059597,-0.490322426210696,1.5820684167501895,-1.7348977386300248,0.0,0.0,0.0,0.0,0.0,0.0,
9991.05248394898,-2.702333816609098,-2.1348756747302104,-2.223009726980308,4.69172398892988,-4.163261652729489,0.3041475899699435,3.016018482940126,-0.9903245339701243,-1.9366969357597554,7.427174315689626,-4.0656414596196555,-5.527284880059597,-0.490322426210696,1.5820684167501895,-1.7348977386300248,0.0,0.0,0.0,0.0,0.0,
9990.61197849959,-0.44050544939091196,-2.702333816609098,-2.1348756747302104,-2.223009726980308,4.69172398892988,-4.163261652729489,0.3041475899699435,3.016018482940126,-0.9903245339701243,-1.9366969357597554,7.427174315689626,-4.0656414596196555,-5.527284880059597,-0.490322426210696,1.5820684167501895,-1.7348977386300248,0.0,0.0,0.0,0.0,
9991.27923832059,0.6672598210006981,-0.44050544939091196,-2.702333816609098,-2.1348756747302104,-2.223009726980308,4.69172398892988,-4.163261652729489,0.3041475899699435,3.016018482940126,-0.9903245339701243,-1.9366969357597554,7.427174315689626,-4.0656414596196555,-5.527284880059597,-0.490322426210696,1.5820684167501895,-1.7348977386300248,0.0,0.0,0.0,
9989.14790490601,-2.1313334145797853,0.6672598210006981,-0.44050544939091196,-2.702333816609098,-2.1348756747302104,-2.223009726980308,4.69172398892988,-4.163261652729489,0.3041475899699435,3.016018482940126,-0.9903245339701243,-1.9366969357597554,7.427174315689626,-4.0656414596196555,-5.527284880059597,-0.490322426210696,1.5820684167501895,-1.7348977386300248,0.0,0.0,
9990.25203160838,1.1041267023683758,-2.1313334145797853,0.6672598210006981,-0.44050544939091196,-2.702333816609098,-2.1348756747302104,-2.223009726980308,4.69172398892988,-4.163261652729489,0.3041475899699435,3.016018482940126,-0.9903245339701243,-1.9366969357597554,7.427174315689626,-4.0656414596196555,-5.527284880059597,-0.490322426210696,1.5820684167501895,-1.7348977386300248,0.0,
9993.26272369635,3.01069208797162,1.1041267023683758,-2.1313334145797853,0.6672598210006981,-0.44050544939091196,-2.702333816609098,-2.1348756747302104,-2.223009726980308,4.69172398892988,-4.163261652729489,0.3041475899699435,3.016018482940126,-0.9903245339701243,-1.9366969357597554,7.427174315689626,-4.0656414596196555,-5.527284880059597,-0.490322426210696,1.5820684167501895,-1.7348977386300248,
9996.13210759122,2.8693838948693156,3.01069208797162,1.1041267023683758,-2.1313334145797853,0.6672598210006981,-0.44050544939091196,-2.702333816609098,-2.1348756747302104,-2.223009726980308,4.69172398892988,-4.163261652729489,0.3041475899699435,3.016018482940126,-0.9903245339701243,-1.9366969357597554,7.427174315689626,-4.0656414596196555,-5.527284880059597,-0.490322426210696,1.5820684167501895,
